m1,m2,m3,m4,m5,m6,repository,version,ncloc,code_quality,testing_status,Maintainability,Reliability,total
0.8533333333333334,0.0,0.9866666666666667,1.0,1.0,0.3933333333333333,fga-eps-mds-2023-1-schedula-front,05-24-2023-19-51-30,41606,0.6072,0.6966666666666667,0.3036,0.34833333333333333,0.6519333333333333
0.8551724137931035,0.0,0.9862068965517241,1.0,1.0,0.4068965517241379,fga-eps-mds-2023-1-schedula-front,05-29-2023-20-34-41,41359,0.6076551724137931,0.7034482758620689,0.30382758620689654,0.35172413793103446,0.655551724137931
0.8551724137931035,0.0,0.9862068965517241,1.0,1.0,0.4068965517241379,fga-eps-mds-2023-1-schedula-front,05-31-2023-20-27-33,41359,0.6076551724137931,0.7034482758620689,0.30382758620689654,0.35172413793103446,0.655551724137931
0.8503401360544217,0.0,0.9863945578231292,1.0,1.0,0.4013605442176871,fga-eps-mds-2023-1-schedula-front,05-31-2023-20-47-51,41425,0.6061224489795918,0.7006802721088435,0.3030612244897959,0.35034013605442177,0.6534013605442177
0.8551724137931035,0.0,0.9862068965517241,1.0,1.0,0.4068965517241379,fga-eps-mds-2023-1-schedula-front,06-06-2023-23-44-12,41359,0.6076551724137931,0.7034482758620689,0.30382758620689654,0.35172413793103446,0.655551724137931
0.8551724137931035,0.0,0.9862068965517241,1.0,1.0,0.4068965517241379,fga-eps-mds-2023-1-schedula-front,06-07-2023-03-24-47,41503,0.6076551724137931,0.7034482758620689,0.30382758620689654,0.35172413793103446,0.655551724137931
0.8503401360544217,0.0,0.9863945578231292,1.0,1.0,0.42857142857142855,fga-eps-mds-2023-1-schedula-front,06-13-2023-00-44-48,41841,0.6061224489795918,0.7142857142857143,0.3030612244897959,0.35714285714285715,0.6602040816326531
0.8543046357615894,0.0,0.9470198675496688,1.0,1.0,0.423841059602649,fga-eps-mds-2023-1-schedula-front,06-14-2023-19-09-36,43735,0.5944370860927153,0.7119205298013245,0.29721854304635764,0.35596026490066224,0.6531788079470199
0.8543046357615894,0.0,0.9470198675496688,1.0,1.0,0.423841059602649,fga-eps-mds-2023-1-schedula-front,06-14-2023-20-47-39,43735,0.5944370860927153,0.7119205298013245,0.29721854304635764,0.35596026490066224,0.6531788079470199
0.8496732026143791,0.0,0.9477124183006536,1.0,1.0,0.41830065359477125,fga-eps-mds-2023-1-schedula-front,06-14-2023-21-21-15,43801,0.5931372549019608,0.7091503267973857,0.2965686274509804,0.3545751633986928,0.6511437908496732
0.8543046357615894,0.0,0.9470198675496688,1.0,1.0,0.423841059602649,fga-eps-mds-2023-1-schedula-front,06-15-2023-15-39-01,43735,0.5944370860927153,0.7119205298013245,0.29721854304635764,0.35596026490066224,0.6531788079470199
0.8486842105263158,0.0,0.9473684210526315,1.0,1.0,0.4342105263157895,fga-eps-mds-2023-1-schedula-front,06-15-2023-22-43-30,43885,0.5926973684210526,0.7171052631578947,0.2963486842105263,0.35855263157894735,0.6549013157894736
0.8486842105263158,0.0,0.9473684210526315,1.0,1.0,0.4407894736842105,fga-eps-mds-2023-1-schedula-front,06-16-2023-01-52-05,44202,0.5926973684210526,0.7203947368421053,0.2963486842105263,0.36019736842105265,0.656546052631579
0.8451612903225807,0.0,0.9612903225806452,1.0,1.0,0.5032258064516129,fga-eps-mds-2023-1-schedula-front,06-17-2023-00-23-22,45747,0.5961290322580646,0.7516129032258064,0.2980645161290323,0.3758064516129032,0.6738709677419354
0.8486842105263158,0.0,0.9473684210526315,1.0,1.0,0.4342105263157895,fga-eps-mds-2023-1-schedula-front,06-18-2023-16-21-35,43929,0.5926973684210526,0.7171052631578947,0.2963486842105263,0.35855263157894735,0.6549013157894736
0.8486842105263158,0.0,0.9473684210526315,1.0,1.0,0.4342105263157895,fga-eps-mds-2023-1-schedula-front,06-18-2023-20-00-04,43949,0.5926973684210526,0.7171052631578947,0.2963486842105263,0.35855263157894735,0.6549013157894736
0.8461538461538461,0.0,0.9487179487179487,1.0,1.0,0.48717948717948717,fga-eps-mds-2023-1-schedula-front,06-18-2023-20-16-35,46563,0.5923076923076923,0.7435897435897436,0.29615384615384616,0.3717948717948718,0.667948717948718
0.8461538461538461,0.0,0.9487179487179487,1.0,1.0,0.48717948717948717,fga-eps-mds-2023-1-schedula-front,06-19-2023-22-53-48,46563,0.5923076923076923,0.7435897435897436,0.29615384615384616,0.3717948717948718,0.667948717948718
0.8451612903225807,0.0,0.9741935483870968,1.0,1.0,0.5225806451612903,fga-eps-mds-2023-1-schedula-front,06-19-2023-22-55-18,45842,0.6003870967741936,0.7612903225806451,0.3001935483870968,0.38064516129032255,0.6808387096774193
0.8486842105263158,0.0,0.9473684210526315,1.0,1.0,0.4407894736842105,fga-eps-mds-2023-1-schedula-front,06-20-2023-01-25-28,44148,0.5926973684210526,0.7203947368421053,0.2963486842105263,0.36019736842105265,0.656546052631579
0.8451612903225807,0.0,0.9741935483870968,1.0,1.0,0.5225806451612903,fga-eps-mds-2023-1-schedula-front,06-20-2023-05-43-20,45812,0.6003870967741936,0.7612903225806451,0.3001935483870968,0.38064516129032255,0.6808387096774193
0.8451612903225807,0.0,0.9612903225806452,1.0,1.0,0.5032258064516129,fga-eps-mds-2023-1-schedula-front,06-20-2023-23-30-28,45783,0.5961290322580646,0.7516129032258064,0.2980645161290323,0.3758064516129032,0.6738709677419354
0.8451612903225807,0.0,0.9612903225806452,1.0,1.0,0.5225806451612903,fga-eps-mds-2023-1-schedula-front,06-21-2023-03-58-40,45783,0.5961290322580646,0.7612903225806451,0.2980645161290323,0.38064516129032255,0.6787096774193548
0.8451612903225807,0.0,0.9741935483870968,1.0,1.0,0.5225806451612903,fga-eps-mds-2023-1-schedula-front,06-24-2023-02-32-50,45704,0.6003870967741936,0.7612903225806451,0.3001935483870968,0.38064516129032255,0.6808387096774193
0.8388888888888889,0.0,0.9777777777777777,1.0,1.0,0.5444444444444444,fga-eps-mds-2023-1-schedula-front,06-27-2023-01-57-01,52652,0.5995,0.7722222222222221,0.29975,0.38611111111111107,0.685861111111111
0.845360824742268,0.0,0.9432989690721649,1.0,1.0,0.5515463917525774,fga-eps-mds-2023-1-schedula-front,06-28-2023-20-19-57,61649,0.590257731958763,0.7757731958762887,0.2951288659793815,0.38788659793814434,0.6830154639175259
0.845360824742268,0.0,0.9432989690721649,1.0,1.0,0.5515463917525774,fga-eps-mds-2023-1-schedula-front,06-30-2023-19-59-43,61649,0.590257731958763,0.7757731958762887,0.2951288659793815,0.38788659793814434,0.6830154639175259
0.8418367346938775,0.0,0.9438775510204082,1.0,1.0,0.5459183673469388,fga-eps-mds-2023-1-schedula-front,06-30-2023-20-34-10,61715,0.5892857142857143,0.7729591836734694,0.29464285714285715,0.3864795918367347,0.6811224489795918
0.845360824742268,0.0,0.9432989690721649,1.0,1.0,0.5824742268041238,fga-eps-mds-2023-1-schedula-front,06-30-2023-21-03-35,61727,0.590257731958763,0.7912371134020619,0.2951288659793815,0.39561855670103097,0.6907474226804124
0.845360824742268,0.0,0.9432989690721649,1.0,1.0,0.5979381443298969,fga-eps-mds-2023-1-schedula-front,06-30-2023-21-14-12,61762,0.590257731958763,0.7989690721649485,0.2951288659793815,0.39948453608247425,0.6946134020618557
0.845360824742268,0.0,0.9432989690721649,1.0,1.0,0.5515463917525774,fga-eps-mds-2023-1-schedula-front,07-02-2023-20-35-35,61721,0.590257731958763,0.7757731958762887,0.2951288659793815,0.38788659793814434,0.6830154639175259
0.845360824742268,0.0,0.9432989690721649,1.0,1.0,0.5515463917525774,fga-eps-mds-2023-1-schedula-front,07-04-2023-01-58-49,61721,0.590257731958763,0.7757731958762887,0.2951288659793815,0.38788659793814434,0.6830154639175259
0.845360824742268,0.0,0.9432989690721649,1.0,1.0,0.5979381443298969,fga-eps-mds-2023-1-schedula-front,07-05-2023-00-42-02,61862,0.590257731958763,0.7989690721649485,0.2951288659793815,0.39948453608247425,0.6946134020618557
0.845360824742268,0.0,0.9432989690721649,1.0,1.0,0.5979381443298969,fga-eps-mds-2023-1-schedula-front,07-05-2023-21-16-39,62016,0.590257731958763,0.7989690721649485,0.2951288659793815,0.39948453608247425,0.6946134020618557
0.8418367346938775,0.0,0.9438775510204082,1.0,1.0,0.6020408163265306,fga-eps-mds-2023-1-schedula-front,07-05-2023-21-44-00,62526,0.5892857142857143,0.8010204081632653,0.29464285714285715,0.4005102040816326,0.6951530612244898
0.8418367346938775,0.0,0.9438775510204082,1.0,1.0,0.6020408163265306,fga-eps-mds-2023-1-schedula-front,07-10-2023-04-51-46,62526,0.5892857142857143,0.8010204081632653,0.29464285714285715,0.4005102040816326,0.6951530612244898
0.835,0.0,0.96,1.0,1.0,0.635,fga-eps-mds-2023-1-schedula-front,7-10-2023-5-6-3,62299,0.59235,0.8175,0.296175,0.40875,0.704925
0.38095238095238093,0.38095238095238093,1.0,1.0,1.0,0.47619047619047616,fga-eps-mds-2023-1-schedula-gestor_de_usuarios,05-24-2023-18-26-52,1701,0.5814285714285714,0.7380952380952381,0.2907142857142857,0.36904761904761907,0.6597619047619048
0.38095238095238093,0.38095238095238093,1.0,1.0,1.0,0.47619047619047616,fga-eps-mds-2023-1-schedula-gestor_de_usuarios,05-24-2023-19-51-51,1827,0.5814285714285714,0.7380952380952381,0.2907142857142857,0.36904761904761907,0.6597619047619048
0.38095238095238093,0.38095238095238093,1.0,1.0,1.0,0.47619047619047616,fga-eps-mds-2023-1-schedula-gestor_de_usuarios,06-14-2023-20-43-22,1827,0.5814285714285714,0.7380952380952381,0.2907142857142857,0.36904761904761907,0.6597619047619048
0.38095238095238093,0.38095238095238093,1.0,1.0,1.0,0.47619047619047616,fga-eps-mds-2023-1-schedula-gestor_de_usuarios,06-14-2023-21-04-55,1827,0.5814285714285714,0.7380952380952381,0.2907142857142857,0.36904761904761907,0.6597619047619048
0.38095238095238093,0.38095238095238093,1.0,1.0,1.0,0.47619047619047616,fga-eps-mds-2023-1-schedula-gestor_de_usuarios,06-30-2023-20-05-47,1827,0.5814285714285714,0.7380952380952381,0.2907142857142857,0.36904761904761907,0.6597619047619048
0.4117647058823529,0.4117647058823529,1.0,1.0,1.0,0.5882352941176471,fga-eps-mds-2023-1-schedula-gestor_de_usuarios,06-30-2023-20-29-23,1645,0.601764705882353,0.7941176470588236,0.3008823529411765,0.3970588235294118,0.6979411764705883
0.4117647058823529,0.4117647058823529,1.0,1.0,1.0,0.5882352941176471,fga-eps-mds-2023-1-schedula-gestor_de_usuarios,07-05-2023-21-18-40,1645,0.601764705882353,0.7941176470588236,0.3008823529411765,0.3970588235294118,0.6979411764705883
0.4117647058823529,0.4117647058823529,1.0,1.0,1.0,0.5882352941176471,fga-eps-mds-2023-1-schedula-gestor_de_usuarios,07-05-2023-21-32-50,1645,0.601764705882353,0.7941176470588236,0.3008823529411765,0.3970588235294118,0.6979411764705883
0.6333333333333333,0.0,1.0,1.0,1.0,0.7333333333333333,fga-eps-mds-2023-1-schedula-detalhador_de_chamados,05-24-2023-18-27-41,3319,0.539,0.8666666666666667,0.2695,0.43333333333333335,0.7028333333333334
0.6333333333333333,0.0,1.0,1.0,1.0,0.7333333333333333,fga-eps-mds-2023-1-schedula-detalhador_de_chamados,05-24-2023-19-54-42,3319,0.539,0.8666666666666667,0.2695,0.43333333333333335,0.7028333333333334
0.6333333333333333,0.0,1.0,1.0,1.0,0.7333333333333333,fga-eps-mds-2023-1-schedula-detalhador_de_chamados,06-14-2023-20-43-33,3319,0.539,0.8666666666666667,0.2695,0.43333333333333335,0.7028333333333334
0.6333333333333333,0.0,1.0,1.0,1.0,0.7666666666666667,fga-eps-mds-2023-1-schedula-detalhador_de_chamados,06-14-2023-21-06-00,3319,0.539,0.8833333333333333,0.2695,0.44166666666666665,0.7111666666666667
0.6333333333333333,0.0,1.0,1.0,1.0,0.7666666666666667,fga-eps-mds-2023-1-schedula-detalhador_de_chamados,06-30-2023-20-08-59,3319,0.539,0.8833333333333333,0.2695,0.44166666666666665,0.7111666666666667
0.631578947368421,0.0,1.0,1.0,1.0,0.9210526315789473,fga-eps-mds-2023-1-schedula-detalhador_de_chamados,06-30-2023-20-26-19,5230,0.5384210526315789,0.9605263157894737,0.26921052631578946,0.48026315789473684,0.7494736842105263
0.631578947368421,0.0,1.0,1.0,1.0,0.9210526315789473,fga-eps-mds-2023-1-schedula-detalhador_de_chamados,07-05-2023-21-20-39,5230,0.5384210526315789,0.9605263157894737,0.26921052631578946,0.48026315789473684,0.7494736842105263
0.631578947368421,0.0,1.0,1.0,1.0,0.9210526315789473,fga-eps-mds-2023-1-schedula-detalhador_de_chamados,07-05-2023-21-30-05,5230,0.5384210526315789,0.9605263157894737,0.26921052631578946,0.48026315789473684,0.7494736842105263
0.631578947368421,0.0,1.0,1.0,1.0,0.9210526315789473,fga-eps-mds-2023-1-schedula-detalhador_de_chamados,07-10-2023-04-51-13,5230,0.5384210526315789,0.9605263157894737,0.26921052631578946,0.48026315789473684,0.7494736842105263
0.6341463414634146,0.0,1.0,1.0,1.0,0.8780487804878049,fga-eps-mds-2023-1-schedula-detalhador_de_chamados,07-10-2023-05-02-54,6644,0.5392682926829269,0.9390243902439024,0.26963414634146343,0.4695121951219512,0.7391463414634146
0.5625,0.0,1.0,1.0,1.0,0.75,fga-eps-mds-2023-1-schedula-gerenciador_de_localidades,05-24-2023-18-25-53,1494,0.515625,0.875,0.2578125,0.4375,0.6953125
0.5625,0.0,1.0,1.0,1.0,0.75,fga-eps-mds-2023-1-schedula-gerenciador_de_localidades,05-24-2023-19-52-04,1506,0.515625,0.875,0.2578125,0.4375,0.6953125
0.5625,0.0,1.0,1.0,1.0,0.75,fga-eps-mds-2023-1-schedula-gerenciador_de_localidades,06-30-2023-20-06-48,1506,0.515625,0.875,0.2578125,0.4375,0.6953125
0.6666666666666666,0.0,1.0,1.0,1.0,1.0,fga-eps-mds-2023-1-schedula-gerenciador_de_localidades,06-30-2023-20-27-36,1338,0.55,1.0,0.275,0.5,0.775
0.6666666666666666,0.0,1.0,1.0,1.0,1.0,fga-eps-mds-2023-1-schedula-gerenciador_de_localidades,07-05-2023-21-20-37,1338,0.55,1.0,0.275,0.5,0.775
0.6666666666666666,0.0,1.0,1.0,1.0,1.0,fga-eps-mds-2023-1-schedula-gerenciador_de_localidades,07-05-2023-21-31-11,1338,0.55,1.0,0.275,0.5,0.775
0.5,0.0,1.0,1.0,1.0,0.6,fga-eps-mds-2023-1-schedula-gerenciador_de_tutoriais,05-24-2023-18-29-09,567,0.495,0.8,0.2475,0.4,0.6475
0.5625,0.0,1.0,1.0,1.0,0.75,fga-eps-mds-2023-1-schedula-gerenciador_de_tutoriais,05-24-2023-19-53-45,1314,0.515625,0.875,0.2578125,0.4375,0.6953125
0.5625,0.0,1.0,1.0,1.0,0.75,fga-eps-mds-2023-1-schedula-gerenciador_de_tutoriais,05-31-2023-20-30-56,1314,0.515625,0.875,0.2578125,0.4375,0.6953125
0.5625,0.0,1.0,1.0,1.0,0.75,fga-eps-mds-2023-1-schedula-gerenciador_de_tutoriais,05-31-2023-20-41-10,1359,0.515625,0.875,0.2578125,0.4375,0.6953125
0.5625,0.0,1.0,1.0,1.0,0.75,fga-eps-mds-2023-1-schedula-gerenciador_de_tutoriais,06-30-2023-20-06-06,1359,0.515625,0.875,0.2578125,0.4375,0.6953125
0.6666666666666666,0.0,1.0,1.0,1.0,1.0,fga-eps-mds-2023-1-schedula-gerenciador_de_tutoriais,06-30-2023-20-30-41,1197,0.55,1.0,0.275,0.5,0.775
0.6666666666666666,0.0,1.0,1.0,1.0,1.0,fga-eps-mds-2023-1-schedula-gerenciador_de_tutoriais,07-05-2023-21-19-06,1197,0.55,1.0,0.275,0.5,0.775
0.6666666666666666,0.0,1.0,1.0,1.0,1.0,fga-eps-mds-2023-1-schedula-gerenciador_de_tutoriais,07-05-2023-21-31-51,1197,0.55,1.0,0.275,0.5,0.775
0.5,0.0,1.0,1.0,1.0,0.6,fga-eps-mds-2023-1-schedula-gestor_de_alerta,06-30-2023-20-06-17,678,0.495,0.8,0.2475,0.4,0.6475
0.5714285714285714,0.0,1.0,1.0,1.0,1.0,fga-eps-mds-2023-1-schedula-gestor_de_alerta,06-30-2023-20-24-56,553,0.5185714285714286,1.0,0.2592857142857143,0.5,0.7592857142857143
0.5714285714285714,0.0,1.0,1.0,1.0,1.0,fga-eps-mds-2023-1-schedula-gestor_de_alerta,07-05-2023-21-20-51,553,0.5185714285714286,1.0,0.2592857142857143,0.5,0.7592857142857143
0.5714285714285714,0.0,1.0,1.0,1.0,1.0,fga-eps-mds-2023-1-schedula-gestor_de_alerta,07-05-2023-21-30-47,553,0.5185714285714286,1.0,0.2592857142857143,0.5,0.7592857142857143
